Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Drillcon,First North,Material,Gruv - Service,DRIL,0.014545441,0.239530296,6.751360893,0.633260012,1.499086976
Ellen,First North,Hälsovård,Biotech,ELN,-0.175531883,0.1474893,-5.656933784,1.84157896,4.896402836
Kakel Max,First North,Industri,Byggmaterial,KAKEL,-0.249999962,0.08181818,7.156108856,0.218466595,0.785388827
Endomines,Small Cap,Material,Gruv - Guld & Silver,ENDO,0.089456854,0.024256151,-5.309045792,70.20366669,1.211755037
Eolus Vind,Mid Cap,Kraftförsörjning,Vindkraft,EOLU B,1.158396835,0.025830259,16.19021988,1.226382017,3.027883053
Episurf,Small Cap,Hälsovård,Medicinsk Utrustning,EPIS B,-0.348717957,0.01342744,-1.225396037,15.83808041,2.065835953
Firefly,First North,Informationsteknik,Affärs- & IT-System,FIRE,-0.235955086,0.01621364,13.87755013,0.942046821,4.93909502
Vertical Ventures,First North,Telekommunikation,Bredband & Telefoni,VEVEN,0.571929779,0.120090399,-1.325443983,4.15226078,11.08854961
Generic Sweden,First North,Informationsteknik,Säkerhet & Bevakning,GENI,1.097087402,0.03826659,30.17181015,3.79876709,12.63477993
Genovis,First North,Hälsovård,Biotech,GENO,0.240793209,0.03902045,144.7454987,21.92815018,38.79534149
Binero Group,First North,Informationsteknik,Affärs- & IT-System,BINERO,1.411290436,0.057300282,-6.867249012,8.544268608,1.161033034
Götenehus Group,First North,Industri,Bostadsbyggnation,GHUS B,-0.138613844,0.003937008,9.289909363,0.39180249,1.126911998
Hansa Biopharma,Mid Cap,Hälsovård,Biotech,HNSA,-0.554736366,0.103903799,-11.07923985,1185.668945,7.08686018
Stendörren,Mid Cap,Finans & Fastighet,Fastighetsbolag,STEF B,-0.211570244,0.004582807,9.293354034,4.552449226,0.701835871
Hifab,First North,Industri,Affärskonsulter,HIFA B,-0.237903233,0.073030558,-10.64789009,0.321993291,1.929258943
Impact Coatings,First North,Industri,Industrimaskiner,IMPC,0.636103172,0.020341051,-18.61450958,12.47653961,4.814926147
Invisio Communications,Mid Cap,Informationsteknik,Kommunikation,IVSO,0.438450851,0.07990315,45.14085007,8.926025391,12.53057957
Northbaze,First North,Informationsteknik,Elektronisk Utrustning,NBZ,-0.697202759,0.02439024,-1.751618028,0.339793086,0.777212381
JLT Mobile,First North,Informationsteknik,Datorer & Hårdvara,JLT,-0.200980396,0.04215456,12.96737957,0.997394383,2.411787987
Kancera,First North,Hälsovård,Biotech,KAN,-0.675834961,0.01370056,-1.817180991,11.80679989,3.764564991
Kopy Goldfields,First North,Material,Gruv - Guld & Silver,KOPY,0.052104135,0.025678799,-29.41176033,13.32717037,0.904916883
Lucara Diamond,Mid Cap,Material,Gruv - Ädelstenar,LUC,-0.675541534,0.01865332,11.65694046,0.769674897,0.625462472
Mackmyra,First North,Dagligvaror,Bryggeri,MACK B,-0.363555565,0.027134211,-7.718843937,1.639621019,1.033879995
MedCap,Small Cap,Finans & Fastighet,Investmentbolag,MCAP,1.227052994,0.042480879,45.01623917,3.253789902,7.534521103
Modern Ekonomi,First North,Industri,Affärskonsulter,ME,-0.321637459,0.01685935,-6.531530857,0.321589798,3.448605061
Misen Energy,First North,Energi,Olja & Gas - Exploatering,MISE,0.065868273,0.02503912,-16.24087906,4.599427223,-3.692248106
NetJobs,First North,Industri,Bemanning,NJOB,-0.602000008,0.061855669,-1.025773048,0.200108901,-3.911547899
New Nordic Healthbrands,First North,Dagligvaror,Hälsoprodukter,NNH,-0.106628265,0.029678769,13.6814003,0.848605812,3.768655062
Nischer,NGM,Finans & Fastighet,Fastighetsbolag,NIS,-0.326666679,0.044994669,-3.239255905,0.37955749,1.611170053
Online Brands Nordic,First North,Sällanköpsvaror,Accessoarer,OBAB,-0.67,0.059523811,-0.851393223,0.158144295,1.598816991
OPUS Prodox,Mid Cap,Sällanköpsvaror,Bil & Motor,OPUS,0.225140762,0.076255279,870.666687,0.702711284,1.950703979
Saxlund,First North,Industri,Energi & Återvinning,SAXG,4.580357361,0.053670568,-8.389262199,0.762039423,-9.810694695
PledPharma,Small Cap,Hälsovård,Biotech,PLED,-0.660999985,0.07553092,-5.698915005,4.239531994,1.429394007
Precio Fishbone,First North,Informationsteknik,IT-Konsulter,PRCO B,-0.219088917,0.137558699,17.83414078,1.351776958,3.286600113
Precomp Solutions,First North,Industri,Industrikomponenter,PCOM B,-0.1625,0.067950168,-4.514824867,0.096320502,1.143645048
ENLABS,First North,Sällanköpsvaror,Betting & Casino,NLAB,-0.210631924,0.01881188,9.937496185,2.367172003,2.343565941
ScandBook,First North,Sällanköpsvaror,Media & Publicering,SBOK,-0.2173913,0.043689318,8.446738243,0.171723902,0.278909713
ShaMaran,First North,Energi,Olja & Gas - Exploatering,SNM,-0.584615364,0.051612902,-4.679376125,0.861920774,0.42624861
SJR,First North,Industri,Bemanning,SJR B,-0.645275574,0.0235849,10.51832962,0.458392113,3.466641903
Skåne-möllan,First North,Dagligvaror,Livsmedel,SKMO,-0.074074073,0.056578951,34.10874176,2.248338938,3.136137009
Allgon,First North,Informationsteknik,Kommunikation,ALLG B,0.08115941,0.061849709,9.87425518,0.728856623,1.28046
Stille,First North,Hälsovård,Medicinsk Utrustning,STIL,0.441558456,0.045961919,23.42365074,3.420551062,5.201879025
TagMaster,First North,Informationsteknik,Kommunikation,TAGM B,-0.494915237,0.027180779,-6.978922844,0.667687178,0.881498992
Tethys Oil,Mid Cap,Energi,Olja & Gas - Exploatering,TETY,-0.450364952,0.060126581,4.230892181,1.074552059,0.586472929
Unlimited Travel Group,First North,Sällanköpsvaror,Resor & Nöjen,UTG,-0.704166641,0.265805206,6.798161983,0.045829911,0.956959307
Nordic Flanges,First North,Industri,Industrikomponenter,NFGAB,-0.580769196,0.05821867,-1.724684,0.135650203,0.523914218
WeSC,First North,Sällanköpsvaror,Kläder & Skor,WESC,-0.763284988,0.05219985,-0.867256582,0.765964925,-5.988451958
Westpay,First North,Industri,Säkerhet,WPAY,-0.439140854,0.03521127,-3.35235405,1.251302004,2.368103027
Wise Group,Small Cap,Industri,Bemanning,WISE,-0.635761604,0.063675828,-218.0377045,0.174398303,1.585962057
ZetaDisplay,Small Cap,Sällanköpsvaror,Marknadsföring,ZETA,-0.240196056,0.031362009,28.1255703,0.94862479,1.573825002
ALM Equtiy,First North,Finans & Fastighet,Fastighetsbolag,ALM,0.608247414,0.106181803,11.39700985,1.884806991,0.957208514
Mangold,First North,Finans & Fastighet,Kapitalförvaltning,MANG,0.382113838,0.06666667,34.99554825,2.553911924,3.793457031
Platzer,Mid Cap,Finans & Fastighet,Fastighetsbolag,PLAZ B,-0.144638386,0.0571066,5.631443977,7.319815159,0.961602688
aXichem,First North,Material,Kemikalier,AXIC A,-0.305405388,0.02547065,-65.19534302,2387.327881,12.19367027
Sportamore,Small Cap,Sällanköpsvaror,Detaljhandel,SPOR,-0.297169781,0.038336051,-29.94171906,0.417549312,1.972244024
Nexam,First North,Material,Kemikalier,NEXAM,-0.238578682,0.077909589,-23.73418045,2.97853899,2.618673086
Xvivo Perfusion,Mid Cap,Hälsovård,Medicinsk Utrustning,XVIVO,-0.233532925,0.036968579,288.6784058,15.50158978,5.778075218
Bufab,Mid Cap,Industri,Industrikomponenter,BUFAB,-0.23370575,0.070370369,12.18789959,0.709184527,1.762019992
Bactiguard,Small Cap,Hälsovård,Medicinsk Utrustning,BACTI B,2.848314819,0.1321138,280.6802063,23.06431007,11.79850006
Recipharm,Mid Cap,Hälsovård,Läkemedel,RECI B,-0.178518505,0.04356061,21.90703964,0.974958479,1.320865035
Scandi Standard,Mid Cap,Dagligvaror,Livsmedel,SCST,-0.065151505,0.044843049,17.15317917,0.406554192,2.319324017
Arctic Paper,Small Cap,Material,Skogsbolag,ARP,0.475903664,0.006392694,2.195980072,0.087836072,0.314516515
Besqab,Mid Cap,Industri,Bostadsbyggnation,BESQ,0.137209339,0.006939855,13.83819008,1.157971025,1.086258054
G5 Entertainment,Mid Cap,Sällanköpsvaror,Gaming & Spel,G5EN,0.090405865,0.03333333,23.58340073,0.861212671,2.753863096
NeuroVive Pharmaceutical,Small Cap,Hälsovård,Biotech,NVP,-0.43812233,0.09090909,-1.755555987,37.19499969,1.057724953
Oscar Properties,Small Cap,Finans & Fastighet,Fastighetsbolag,OP,-0.83535759,0.05,-20.81911087,0.049168158,0.03667891
Starbreeze B,Small Cap,Sällanköpsvaror,Gaming & Spel,STAR B,0.964395447,0.02333333,-1.310830951,1.858814955,84.51965332
Cell Impact,First North,Industri,Industrimaskiner,CI B,2.403908844,0.040942931,-14.44966984,58.27790833,15.50632
BIMobject,First North,Informationsteknik,Affärs- & IT-System,BIM,-0.454370193,0.01219512,-8.007167816,7.279589176,6.711883068
Delarka,First North,Finans & Fastighet,Fastighetsbolag,DELARK,0.299145298,0.020942409,6.308625221,8.059640884,1.271190047
Immunicum,Small Cap,Hälsovård,Biotech,IMMU,0.011597896,0.05542922,-5.404102802,810.9937744,2.654941082
Polyplank,First North,Industri,Energi & Återvinning,POLY,3.125000305,0.005263158,-7.081544876,1.303336024,4.881478786
Fastator,First North,Finans & Fastighet,Fastighetsbolag,FASTAT,0.847190933,0.01272727,2.223659039,5.276686192,0.812278211
Ages Industri,First North,Industri,Industrikomponenter,AGES B,-0.559712219,0.03333333,-1.693601966,0.214658096,0.642051876
Brighter,First North,Hälsovård,Medicinsk Utrustning,BRIG,-0.617647057,0.050632911,-4.179615974,9.903637886,1.804033041
Clavister,First North,Informationsteknik,Kommunikation,CLAV,-0.139784937,0.025423729,-2.085180044,2.384690046,-6.969532013
Cortus Energy,First North,Kraftförsörjning,Bioenergi,CE,1.254901962,0.05257143,-11.97916985,417.2461853,14.10336018
Dome Energy,First North,Energi,Olja & Gas - Exploatering,DOME,-0.593277283,0.036893201,-0.306742609,0.332369208,1.292662978
Doxa,First North,Hälsovård,Biotech,DOXA,-0.027999973,0.02702703,-12.02375031,6.758059978,15.26257992
Hanza,Small Cap,Industri,Affärskonsulter,HANZA,-0.352435532,0.07521368,15.38251972,0.175563395,0.729380071
Heliospectra,First North,Informationsteknik,Elektronisk Utrustning,HELIO,0.153191557,0.056179781,-4.910309792,9.454051971,4.181081772
Hexatronic,Mid Cap,Industri,Elektroniska komponenter,HTRO,-0.175627232,0.001849148,24.7884903,0.895561576,2.894220114
Kallebäck Property,First North,Finans & Fastighet,Fastighetsbolag,KAPIAB,-0.11144578,0.03063725,7.132425785,7.655310154,1.063483953
Kambi,First North,Sällanköpsvaror,Betting & Casino,KAMBI,-0.362576675,0.027081921,28.39728928,3.214976072,4.135916233
Kentima,First North,Informationsteknik,Säkerhet & Bevakning,KENH,-0.443243256,0.906158371,-37.18412018,0.572916389,1.128442049
Mavshack,First North,Sällanköpsvaror,Media & Publicering,MAV,-0.59371727,0.010389611,-2.217143059,1.828384995,1.497377038
Irisity,First North,Informationsteknik,Säkerhet & Bevakning,IRIS,-0.402597389,0.0239521,-12.06083012,4.151399136,2.439214945
myFC Holding,First North,Kraftförsörjning,Förnybarenergi,MYFC,0.078998089,0.033388979,-0.637704313,22.33459091,1.795032024
New Equity Venture,Spotlight,Finans & Fastighet,Investmentbolag,NEVI B,-0.397905769,0.032777121,31.09789085,2.069947004,0.464617789
Nicoccino,First North,Dagligvaror,Tobak,NICO,-0.702290115,0.03026135,-11.3968401,642.1071167,6.102850914
Clemondo,First North,Material,Kemikalier,CLEM,1.254237442,0.02883625,-46.34146118,0.705683827,6.118618011
ScandiDos,First North,Hälsovård,Medicinsk Utrustning,SDOS,-0.149825726,0.01256281,-10.33460045,1.610249996,2.020442963
Scandinavian Enviro,First North,Industri,Energi & Återvinning,SES,0.315068436,0.070351758,-3.830806017,144.3917999,1.077023029
Advenica,First North,Informationsteknik,Säkerhet & Bevakning,ADVE,0.090634432,0.031969309,-1.854801059,1.056552052,3.127619982
Speqta,First North,Informationsteknik,Internettjänster,SPEQT,-0.543735237,0.081112394,-189.2156982,1.281075001,1.584730029
DDM Holding,First North,Finans & Fastighet,Kredit & Finansiering,DDM,-0.265306149,0.054530611,-9.291521072,1.440310955,1.173655987
Inwido,Mid Cap,Industri,Byggmaterial,INWI,-0.068709321,0.003442396,6.710646152,0.4384287,0.769976199
Gränges,Mid Cap,Industri,Industrikomponenter,GRNG,-0.463551369,0.07322176,7.224032879,0.36186251,1.004726052
Safeture,First North,Informationsteknik,Säkerhet & Bevakning,SFTR,0.8046875,0.034056001,-18.11764908,10.35441971,23.50023079
Thule,Large Cap,Sällanköpsvaror,Bil & Motor,THULE,-0.229885063,0.01904762,18.79339027,2.357851982,3.832462072
Sprint Bioscience,First North,Hälsovård,Biotech,SPRINT,-0.54782608,0.001496259,-3.793246984,2.392271042,7.414803028
Nexstim,First North,Hälsovård,Medicinsk Utrustning,NXTMS,-0.806691437,0.050980392,-0.201996699,0.40163371,-1.851127982
Bayn Europe,First North,Dagligvaror,Livsmedel,BAYN,-0.507076912,0.075268822,-4.033233166,8.597399712,7.444849968
Papilly,First North,Hälsovård,Hälsovård & Hjälpmedel,PAPI,0.074782577,0.053435121,-1.711910963,16.1096096,32.94351959
Arcoma,First North,Hälsovård,Medicinsk Utrustning,ARCOMA,-0.170506935,0.036036041,35.84943008,1.698320985,5.064578056
PowerCell,First North,Kraftförsörjning,Förnybarenergi,PCELL,3.406593628,0.024060149,-137.7059937,185.9944,21.99604988
Christian Berner Tech,Small Cap,Industri,Industrikomponenter,CBTT B,-0.263837624,0.01428571,9.876237869,0.531027317,2.438519955
Absolent,First North,Industri,Installation & VVS,ABSO,-0.100271006,0.01327014,50.74124908,3.619750977,8.800771713
Samhällsbyggnadsbolag B,Large Cap,Finans & Fastighet,Fastighetsbolag,SBB B,0.779896088,0.01056338,5.776477814,7.593924046,0.490596592
Italeaf,First North,Finans & Fastighet,Investmentbolag,ITAL SDB,-0.212598438,0.01396648,-0.135189906,0.052518111,0.144309506
Lifco,Large Cap,Finans & Fastighet,Investmentbolag,LIFCO B,-0.030984569,0.063888888,23.40797997,2.544523001,4.419081211
NP3,Mid Cap,Finans & Fastighet,Fastighetsbolag,NP3,0.133333378,0.02272727,5.736954212,4.499442101,1.093343019
AHA World,Spotlight,Sällanköpsvaror,Betting & Casino,AHA,-0.496941872,0.02068965,-1.561462045,2.850162029,1.583423018
Alteco Medical,Spotlight,Hälsovård,Medicinsk Utrustning,ALTE,0.218487339,0.01869159,-6.835591793,9.345355034,9.340467453
Ambia Trading,Spotlight,Industri,Elektroniska komponenter,AMBI,-0.766399994,0.03561254,-0.401716888,0.004695675,0.142050207
Axkid,Spotlight,Sällanköpsvaror,Bil & Motor,AXKID,-0.434309578,0.057870369,33.93574297,0.610131011,1.754106254
BrainCool,Spotlight,Hälsovård,Medicinsk Utrustning,BRAIN,-0.447916641,0.01428571,-2.403543949,11.66477966,3.348886013
C Security,Spotlight,Informationsteknik,Säkerhet & Bevakning,CSEC,-0.402941208,0.047619052,-3.752310536,12.30374744,6.410887972
DexTech Medical,Spotlight,Hälsovård,Biotech,DEX,-0.076729541,0.057034221,-135.9510956,1086.348999,64.75013733
Igrene,Spotlight,Energi,Olja & Gas - Exploatering,ABI,-0.647249146,0.01318681,-1.941920996,52.55643082,1.006502032
RootFruit,Spotlight,Dagligvaror,Livsmedel,ROOT,-0.097421179,0.01387185,64.41718292,0.2631661,1.372055054
Zenicor Medical,Spotlight,Hälsovård,Medicinsk Utrustning,ZENI,-0.446745529,0.0625,-30.69599915,2.126235008,3.294979095
Oboya Horticulture,First North,Material,Förpackning,OBOYA B,-0.744444427,0.082872915,-3.475894928,0.109135002,0.398532599
Real Heart,Spotlight,Hälsovård,Medicinsk Utrustning,HEART,-0.26640316,0.028571429,-8.602948189,243.8358002,2.713548899
Greater Than,First North,Industri,Mätning & Analys,GREAT,0.910638351,0.064382138,-30.06059074,44.82498169,35.9851799
Ecoclime,Spotlight,Industri,Energi & Återvinning,ECC B,-0.311688271,0.1,-81.16385651,1.706861019,1.186153054
QBNK,Spotlight,Informationsteknik,Affärs- & IT-System,QBNK,0.509803925,0.008974359,58.91353989,3.705564022,12.47959042
Phase Holographic,Spotlight,Hälsovård,Medicinsk Utrustning,PHI,-0.056701016,0.093793106,-15.10898018,85.67474365,11.15581036
Emotra,Spotlight,Hälsovård,Medicinsk Utrustning,EMOT,1.453531799,0.058900518,-2.785985947,2177.093018,9.113940239
Envirologic,Spotlight,Industri,Industrimaskiner,ENVI B,0.195426216,0.025,88.46154022,2.226658106,2.527632952
EQL Pharma,Spotlight,Hälsovård,Läkemedel,EQL,0.197530918,0.01544118,279.8076923,6.195576019,5.2367387
Tourn,First North,Sällanköpsvaror,Marknadsföring,TOURN,-0.126637545,0.093959732,-7.146430016,0.876907587,-98.96305084
Josab Water Solutions,Spotlight,Industri,Energi & Återvinning,JOSA,-0.466580963,0.166666698,-6.494522692,38.72081907,4.471402959
Storytel,First North,Sällanköpsvaror,Media & Publicering,STORY B,0.506129646,0.086402264,-30.73184967,5.145803928,28.07942963
Motion Display,Spotlight,Sällanköpsvaror,Marknadsföring,MODI,-0.704735413,0.01914191,-5.03084898,0.731507719,1.812733054
OptiFreeze,Spotlight,Dagligvaror,Jordbruk,OPTI,0.144859829,0.051546388,-30.24691358,45.20911865,11.05133831
Ortoma,Spotlight,Hälsovård,Medicinsk Utrustning,ORT B,-0.29744524,0.057553959,-62.19709208,50.86725515,5.375258739
ProstaLund,First North,Hälsovård,Medicinsk Utrustning,PLUN,-0.158008614,0.03977273,-4.258812904,3.497106075,2.026974916
Saniona,Small Cap,Hälsovård,Biotech,SANION,-0.022641523,0.077380948,-8.779661179,250.3276978,11.38613033
Serstech,First North,Industri,Mätning & Analys,SERT,0.045454502,0.050764532,-9.406952858,6.083395958,2.927342892
SyntheticMR,Spotlight,Hälsovård,Medicinsk Utrustning,SYNT,-0.375394325,0.007407407,214.5178986,16.21832085,18.26759911
RLS Global,First North,Hälsovård,Läkemedel,RLS,-0.498823509,0.01714286,-9.598917961,189.6665039,4.918279171
Enzymatica,First North,Dagligvaror,Hälsoprodukter,ENZY,2.565610962,2.04E-05,-27.46602058,18.35783005,9.44141674
Spago Nanomedical,Spotlight,Hälsovård,Biotech,SPAG,-0.526785698,0.01304348,-5.514514619,5.861356824,0.809800844
Sivers IMA,First North,Informationsteknik,Elektronik & Tillverkning,SIVE,0.24242424,0.041866031,-14.12088966,7.61815691,3.702792883
Safe at Sea,Spotlight,Industri,Industrimaskiner,SAFE,-0.748427658,0.020069809,-1.83950305,1.051355958,1.69284904
Recyctec,Spotlight,Industri,Energi & Återvinning,RECY B,-0.670731735,0.075959601,-1.063516021,2.644323111,1.946019053
Angler Gaming,Spotlight,Sällanköpsvaror,Betting & Casino,ANGL,0.955357132,0.045649071,12.04752998,2.730808093,7.396270673
Peptonic Medical,Spotlight,Hälsovård,Biotech,PMED,0.848275833,0.01593407,-6.95381403,38.09291077,1.987440944
Ngage Group,Spotlight,Sällanköpsvaror,Gaming & Spel,NGAGE,-0.615384598,0.02051048,-0.262221396,1.921831012,-5.687953949
ECOMB,Spotlight,Industri,Energi & Återvinning,ECOM,-0.194805202,0.03063725,-95.38461304,2.139369011,1.449092984
EcoRub,Spotlight,Industri,Energi & Återvinning,ECO B,-0.449494972,0.03661972,-1.511789182,2.041090523,1.078191124
Alphahelix,Spotlight,Hälsovård,Medicinsk Utrustning,ALPH,2.285714264,0.036977489,-117.3469009,7.068853855,84.85587311
Amnode,Spotlight,Industri,Industrikomponenter,AMNO,-0.857142868,0.006232294,-0.238095238,0.049969525,0.244581193
Amhult 2,Spotlight,Finans & Fastighet,Fastighetsbolag,AMH2 B,-0.195979881,0.139318895,21.55825996,9.360818863,0.750835717
Umida Group,Spotlight,Dagligvaror,Bryggeri,UMIDA B,0.266304283,0.081632652,-2.291276932,0.794204414,3.503887892
AQ Group,Mid Cap,Industri,Industrikomponenter,AQ,-0.106783924,0.048906789,9.971739769,0.500515103,1.295691967
AroCell,First North,Hälsovård,Biotech,AROC,-0.426785698,0.05529954,-3.051911116,142.8450012,0.787019908
Archelon,NGM,Material,Gruv - Prospekt & Drift,ALON B,-0.014084535,0.074324331,-3.763441086,1464.582031,2.495028973
Botnia Exploration,First North,Material,Gruv - Prospekt & Drift,BOTX,-0.214285717,0.030197439,-24.87561989,70.19927979,1.463628054
EasyFill,Spotlight,Industri,Bygginredning,EASY B,-0.601851845,0.031335149,-3.878066063,0.893055379,1.525081038
European institute,Spotlight,Hälsovård,Biotech,EURI B,-0.244444485,0.086538458,-1.344758987,10.52285957,2.941617966
Gullberg & Jansson,Spotlight,Industri,Energi & Återvinning,GJAB,1.090909119,0.01234568,10.0436697,0.762586117,2.277185917
Challenger Mobile,Spotlight,Telekommunikation,Telekomtjänster,CHAL B,-0.405797081,0.055851059,-3.565217018,29.45038986,-3.231018066
Eurocon,Spotlight,Informationsteknik,IT-Konsulter,EURO,-0.520348854,0.067307692,25.92301941,0.539560795,1.658576012
Slottsviken B,Spotlight,Finans & Fastighet,Fastighetsbolag,SLOTT B,-0.166666698,0.064912281,6.402049065,0.763061821,0.506159902
Signatur Fastigheter,First North,Finans & Fastighet,Fastighetsbolag,SIGN B,-0.51363636,0.01002004,8.718324661,5.975806236,0.692960382
Smart Energy,NGM,Energi,Olja & Gas - Försäljning,SEGR,-0.759493713,0.01219937,21.11111111,0.026070479,0.29016751
Bahnhof,Spotlight,Telekommunikation,Bredband & Telefoni,BAHN B,0.018947401,0.045918369,23.81889764,2.012821227,6.968360835
Clinical Laserthermia,First North,Hälsovård,Medicinsk Utrustning,CLS B,-0.536283226,0.030534351,-4.295433998,28.89788055,22.59465027
Jojka Communications,Spotlight,Sällanköpsvaror,Marknadsföring,JOJK,-0.592000008,0.01708428,-30.63063049,0.482206494,2.764941931
