Bolagsnamn,Bransch,PE,PS,PB
Railcare,Stödtjänster & Service,22.50554085,1.229594946,3.036075115
NFO Drives,Energi & Återvinning,572.5,1.739979982,2.733356953
Lovisagruvan,Gruv - Prospekt & Drift,22.96789932,3.476351976,5.247077942
FX International,Kapitalförvaltning,-24.27337074,74.18921661,5.92896986
Genesis IT,Affärs- & IT-System,8.721737862,1.785663962,1.23338604
Novus,Marknadsföring,-13.48314953,0.550207019,2.973278046
ArcAroma,Energi & Återvinning,-5.583609104,9.472300529,1.420768023
QuiaPEG,Läkemedel,-4.604506016,20.18494987,-10.51756001
Parans Solar,Solkraft,-3.359204463,11.10663871,12.37901646
Micropos Medical,Medicinsk Utrustning,-10.47688007,33.07300949,9.432777405
Senzime,Medicinsk Utrustning,-23.28647041,116.8368988,4.790019035
Kopparbergs,Bryggeri,12.90975314,1.306233062,3.146713414
Crown Energy,Olja & Gas - Exploatering,2.894925117,7.504952908,0.551493585
Sotkamo Silver,Gruv - Guld & Silver,-2.978496075,1.526887059,1.376803994
Lifeassays,Medicinsk Utrustning,-1.003301978,3.901988029,-3.511594057
MedicaNatumin,Hälsoprodukter,258.5714111,0.908033192,1.185840011
LC-Tec,Datorer & Hårdvara,-6.662735939,0.910239697,1.463508964
Glycorex Transplantation,Medicinsk Utrustning,170.5465587,32.60000138,18.57909853
AIK Fotboll,Fritid & Sport,92.97297668,0.201738402,0.591404915
Paynova,Betalning & E-handel,-2.124382019,2.040077925,13.30494976
Guideline Geo,Gruv - Service,68.7736969,0.469492495,0.460485607
Obducat,Elektronik & Tillverkning,-5.739238927,1.230524903,2.654710232
Metallvärden,Energi & Återvinning,-0.887096822,0.180385605,-0.238885999
Advanced Stabilized Tech,Kommunikation,-1.809617996,0.768419981,0.552112818
Hedera,Bemanning,-10.78582001,0.149220899,0.60496521
Briox,Affärs- & IT-System,-14.0662899,23.82510948,7.716434956
Free2Move,Telekomtjänster,-0.592284322,1.640746951,0.322877914
LightAir,Installation & VVS,-35.53054662,6.56246786,2.916296509
Fortnox,Affärs- & IT-System,82.24266006,19.50868317,39.57072868
Zinzino,Hälsoprodukter,96.57701874,1.336086035,25.55484009
Eltel,Installation & VVS,-9.969633102,0.237415105,1.211696982
Ahlstrom-Munksjö,Skogsbolag,41.60395813,0.46596849,1.107620955
Byggmästare AJ Ahlström,Fastighetsbolag,17.59546089,4.601827145,0.902828276
Newton Nordic,Media & Publicering,-2.514970064,0.490875512,0.831920922
Saltängen Property,Fastighetsbolag,-2.51610899,4.514081001,0.831284583
Verisec,Säkerhet & Bevakning,-10.33938026,2.673579931,10.72766972
Dustin Group,Datorer & Hårdvara,14.37462997,0.3245942,1.821617007
Lexington,Kläder & Skor,-4.723598957,0.229173303,0.817056477
OrganoClick,Kemikalier,-17.64014053,4.207667828,4.627250195
Torslanda Property,Fastighetsbolag,8.754164696,4.738306999,0.347768992
Acrinova,Fastighetsbolag,6.689809799,2.914998055,0.685005486
Cargotec,Tåg- & Lastbilstransport,12.89741993,0.313022912,0.80939877
Citycon,Fastighetsbolag,111.1999969,3.2007761,0.425650507
Elisa,Bredband & Telefoni,28.8322506,4.724150181,7.599075794
Fiskars,Hemelektronik,15.3675499,0.728612006,1.044129968
Fortum,Elförsörjning,8.874835014,2.366794109,1.013038039
Huhtamäki,Förpackning,16.51707077,0.923744202,2.329232931
Kemira,Kemikalier,13.01397991,0.538059413,1.177659035
Kesko B,Livsmedelsbutiker,15.75205994,0.49840501,2.637501955
KONE,Installation & VVS,29.25359917,2.72923398,8.532264709
Konecranes,Industrimaskiner,16.95410919,0.410346687,1.109676957
Metso,Industrikomponenter,11.09220982,0.887944221,2.119288921
Neste,Olja & Gas - Försäljning,12.31917953,1.386155963,3.720611095
Nokia,Kommunikation,2443.333008,0.703981817,1.071017027
Nokian Renkaat,Bil & Motor,6.307719231,1.580667019,1.425343037
Nordea Bank,Banker,13.2917099,2.337822914,0.641104698
Orion B,Läkemedel,29.98731041,5.717481136,7.709869862
Outokumpu,Gruv - Industrimetaller,-13.88117981,0.162569895,0.406297803
Outotec,Gruv - Industrimetaller,21.67775917,0.488843888,1.573112965
Sampo,Försäkring,13.18762016,1.315943956,1.251512051
Sanoma,Media & Publicering,21.80233002,1.417510033,2.528435946
SSAB B Oyj,Gruv - Industrimetaller,19.60646057,0.275375813,0.349207789
Stora Enso R Oyj,Skogsbolag,8.871762276,0.763908029,1.051749945
Telia Company oyj,Bredband & Telefoni,19.72905922,1.627769947,1.536929011
TietoEVRY,IT-Konsulter,18.65608978,0.841694415,0.871149004
UPM-Kymmene,Skogsbolag,12.1838398,1.250781059,1.284716964
Valmet,Industrimaskiner,13.59603024,0.770445526,2.627664089
Wärtsilä,Elförsörjning,18.09107971,0.749568522,1.638352036
YIT,Byggnation & Infrastruktur,60.11444855,0.258583099,0.832034111
Basware,Affärs- & IT-System,-14.04356956,2.219604969,3.498626947
Aktia Bank Abp,Banker,7.778150082,2.171025991,0.787975729
Caverion,Affärskonsulter,27.84124947,0.294338197,2.752995968
Oriola B,Apotek,39.77323914,0.183588803,2.023214102
Ahlstrom-Munksjö Oyj,Skogsbolag,40.07030106,0.44879061,1.066787958
Atria,Livsmedel,16.64481926,0.173156798,0.598481774
Aspo,Kemikalier,11.51443958,0.314937294,1.519443035
Alma Media,Media & Publicering,12.41701984,2.089138031,3.044485092
Cramo,Installation & VVS,16.31757927,0.949494183,1.486708045
Bittium,Kommunikation,24.09581947,2.406111002,1.630499005
Finnair,Flygtransport,7.027863979,0.165994599,0.54176712
F-Secure,Säkerhet & Bevakning,115.7406998,1.808835983,5.158267021
Lassila & Tikanoja,Energi & Återvinning,13.58985996,0.593228817,2.32523489
HKScan,Livsmedel,-3.971918106,0.090833247,0.487387002
Metsä Board B,Skogsbolag,13.84313011,1.009094,1.495918036
Olvi,Bryggeri,18.04443932,1.837291002,2.85564208
Ponsse 1,Industrimaskiner,12.3822298,0.960551679,2.774415016
Raisio,Livsmedel,20.53021049,2.214781046,1.929056048
Rapala,Fritid & Sport,19.85816002,0.314697415,0.594285727
SRV Yhtiöt,Byggnation & Infrastruktur,-0.519347072,0.051077452,0.30876261
Stockmann B,Detaljhandel,-1.060243964,0.059940811,0.071878083
Tikkurila,Kemikalier,13.52464008,0.796379983,2.611978054
Uponor,Installation & VVS,12.38801956,0.587328374,2.079210043
Vaisala,Mätning & Analys,30.72866058,2.550400972,5.198696136
Viking Line,Sjöfart & Rederi,15.19999981,0.330434799,0.698256075
Pandox,Fastighetsbolag,5.434444904,2.642339945,0.556846797
Alimak,Installation & VVS,13.20962048,1.134539008,1.41267705
Collector,Kredit & Finansiering,-178.4338989,0.631588876,0.411707789
Coor Service,Stödtjänster & Service,26.50527,0.434326708,2.262228012
Hoist Finance,Kredit & Finansiering,3.524930954,0.701960385,0.435393214
Nobina,Tåg- & Lastbilstransport,14.47898006,0.414845705,3.20002389
Tobii,Biometri,-14.77748013,1.677266002,3.729383945
Troax Group,Installation & VVS,25.27235031,3.655422926,6.417043209
Corline Biomedical,Läkemedel,-37.8710289,30.22528076,6.090610027
Evolution Gaming,Betting & Casino,52.17050934,21.35676956,27.80834961
Gaming Corps,Gaming & Spel,-20.15999985,13.54092979,-51.13756943
Hövding,Fritid & Sport,-9.056306839,4.07417202,40.60364151
Inission,Elektronisk Utrustning,11.62273026,0.447891504,3.075349092
Kontigo Care,Hälsovård & Hjälpmedel,-54.16667175,3.850466967,4.509231091
Magnolia,Fastighetsbolag,9.535478592,1.802965999,1.253728986
Nilörngruppen,Förpackning,7.971583843,0.483936995,1.685194016
Prime Living,Fastighetsbolag,-0.160051107,0.654015183,0.093507297
SavoSolar,Solkraft,-0.272727311,0.323141485,0.601917624
Scibase,Medicinsk Utrustning,-0.797481716,3.4038589,0.986262321
SolTech Energy,Solkraft,-35.40258026,2.908281088,2.816879034
Spiffbet,Betting & Casino,-1.217391014,17.96826935,44.04067993
SpectrumOne,Marknadsföring,-1.310093999,10.09146023,16.30146027
SaltX Technology,Energi & Återvinning,-3.642384052,50.40523911,2.42446208
Aptahem,Biotech,-6.542567753,19078.97167,4.851613901
Cline Scientific,Biotech,-9.021345139,6.920877934,7.491219997
CombiGene,Biotech,-5.232178211,5.853171825,4.986482143
Idogen,Biotech,-0.829130828,6.466238022,1.478883982
Nanexa,Medicinsk Utrustning,-9.207355739,14.90039805,3.646840082
Pharmacolog,Medicinsk Utrustning,-3.333729029,25.1430397,3.275224924
Redsense Medical,Medicinsk Utrustning,-34.02854156,9.856135368,15.71607971
Transtema,Telekomtjänster,-0.665221572,0.095732242,1.410343051
Vibrosense Dynamics,Medicinsk Utrustning,-11.56789464,82.77743271,5.556072818
Bonäsudden,Fastighetsbolag,4.960926056,7.046284199,1.210600019
IVISYS,Elektronisk Utrustning,-3.099745035,3.960855961,5.560327053
Link Prop,Fastighetsbolag,16.88401031,5.109648228,1.422155023
Asiakastieto,Mätning & Analys,37.3116188,5.028082848,2.366966009
Pihlajalinna,Sjukhus & Vårdhem,97.80438995,0.639204085,3.288960934
Insplorion,Mätning & Analys,-17.37373924,17.35816956,5.378100872
SpectraCure,Medicinsk Utrustning,-119.4511032,93.62162781,18.61936951
Endomines Oyj,Gruv - Guld & Silver,-4.569733143,60.39025116,1.042371035
Sotkamo Silver Oyj,Gruv - Guld & Silver,-3.098067999,1.586236,1.430318952
Saga Furs,Kläder & Skor,-36.54661179,0.546715081,0.288056791
Neo Industrial,Industrikomponenter,-9.342703819,0.137972295,1.931532025
Valoe,Solkraft,-0.209737793,1.933303952,-0.131615594
Apetit,Livsmedel,-11.07198048,0.163422599,0.518810213
Afarak,Gruv - Industrimetaller,-1.288848042,0.503593326,1.102090001
Aspocomp,Elektronik & Tillverkning,6.989337921,0.880772471,1.521590948
CapMan,Investmentbolag,18.34380913,5.228205204,2.009423971
Componenta,Industrikomponenter,-7.118644238,0.293700099,0.93651551
Digia,IT-Konsulter,17.13961029,0.92076081,2.284418106
Dovre,Affärskonsulter,0.01140125,0.000283972,0.000980303
Enedo,Elektroniska komponenter,-3.00739789,0.180578098,2.113251925
eQ Oyj,Kapitalförvaltning,20.92123985,8.693766594,6.757472038
Etteplan,Affärskonsulter,11.39764023,0.745345473,2.582329988
Suominen,Hygienprodukter,742.1052856,0.399333,1.240376949
Solteq,IT-Konsulter,6.891798973,0.317089587,788
Exel Composites,Industrikomponenter,21.69811058,0.500943184,1.976652026
Glaston,Byggmaterial,-8.827404022,0.308940411,0.76940459
Innofactor,Affärs- & IT-System,51.33858109,0.333916306,0.968681514
SSH Communications,Säkerhet & Bevakning,-26.11276054,2.35314393,2.972393036
Ålandsbanken B,Banker,8.722467422,1.713129044,0.889100611
Raute,Industrimaskiner,11.16695023,0.567360878,1.734071016
Biohit,Hälsovård & Hjälpmedel,-29.78495026,4.12620306,2.854428053
QPR Software,Affärs- & IT-System,-144.1860962,2.433269978,8.380773544
Elecster,Industrimaskiner,22.83105087,0.57097882,0.883753777
Honkarakenne,Bostadsbyggnation,8.797355652,0.422351211,1.618450046
Ilkka-Yhtymä 2,Media & Publicering,21.39001083,2.21468401,0.590184927
Incap,Industrimaskiner,9.078892708,0.790780127,2.602783918
Digitalist Group,IT-Konsulter,-1.475556016,0.788800776,-2.59751606
Oravo,Fastighet - REIT,-9.882352829,2.214088917,0.35025999
Marimekko,Kläder & Skor,15.69005013,1.62056005,5.247200012
Martela,Bygginredning,-3.925416946,0.093600973,0.633697629
Nurminen Logistics,Tåg- & Lastbilstransport,-0.830188692,0.154306203,-11.99269009
Keskisuomalainen,Media & Publicering,8.056834221,0.462673813,1.375548959
Kesla,Industrimaskiner,12.5,0.250767201,0.921276271
PunaMusta Media,Media & Publicering,32.11758041,0.670756578,1.525833011
Revenio,Medicinsk Utrustning,61.26633835,11.21512032,8.846711159
Soprano,Utbildning,-51.83673096,0.303660691,0.778406501
Investors House,Fastighetsbolag,19.29561996,2.777882099,0.708030522
Trainers House,Utbildning,5.054944992,0.437174112,0.555230379
Uutechnic,Industrimaskiner,15.32608986,0.945651472,1.372730017
Yleiselektroniikka,Elektroniska komponenter,14.93369007,0.573512077,2.259486914
NoHo Partners,Restaurang & Café,4.168432236,0.333394706,0.719067216
Panostaja,Investmentbolag,21.02235985,0.178463504,0.683213711
Scanfil,Elektronik & Tillverkning,9.442346573,0.457094699,1.591467977
Tecnotree,Affärs- & IT-System,4.100227833,0.648825884,8.759149551
Teleste,Kommunikation,-52.29225922,0.291264892,0.954885423
Tulikivi,Möbler & Inredning,-4.531835079,0.250670999,0.940829992
Wulff-Yhtiöt,Bygginredning,10.23935986,0.187992096,0.859190583
Ahola Transport,Tåg- & Lastbilstransport,10.31552982,0.123806298,1.29816103
Double Bond Pharma,Biotech,-10.89918041,15.56583023,13.35258007
Hybricon,Tåg- & Lastbilstransport,-1.878850103,2.092073067,2.406384353
Oncology Venture,Biotech,-0.421342909,69.41118622,0.393372506
Swemet,Elektroniska komponenter,17.07555962,0.923336208,10.86865997
Aker Solutions,Olja & Gas - Service,44.9236908,0.062937424,0.258163393
BW LPG,Olja & Gas - Transport,1.839341998,0.616348922,0.427823991
Aker BP,Olja & Gas - Exploatering,40.84194946,1.721089959,2.433129072
DNB,Banker,7.173132896,3.217097044,0.728489578
DNO,Olja & Gas - Exploatering,6.560313225,0.496313214,0.415154308
A.P. Moller Maersk B,Sjöfart & Rederi,-229.4449005,0.495585293,0.685931802
Carlsberg B,Bryggeri,18.86026001,1.879958987,2.851525068
Chr Hansen,Livsmedel,37.41537094,8.003072739,12.81130028
Coloplast,Medicinsk Utrustning,55.76327133,12.0896101,40.65356064
Danske Bank,Banker,4.176500797,2.139003992,0.349902093
Frontline,Olja & Gas - Transport,12.67996979,1.854140997,1.17552197
Gjensidige Forsikring,Försäkring,14.17000961,2.930053949,3.546938896
Mowi,Fiskodling,20.15546989,2.327647924,3.328337908
Nordic Semiconductor,Elektronik & Tillverkning,142.199295,3.612447023,4.486602783
DSV Panalpina,Tåg- & Lastbilstransport,34.02799988,1.329483032,2.552836895
FLSmidth & Co.,Byggmaterial,9.819448471,0.368595511,0.866843998
G4S,Säkerhet,-16.23307991,0.190395802,5.450519085
Genmab,Biotech,44.37612915,17.91254044,6.842161179
GN Store Nord,Medicinsk Utrustning,28.85466003,3.336617947,8.652224541
Equinor,Olja & Gas - Försäljning,26.72829056,0.765416682,1.197402
Novo Nordisk,Läkemedel,25.0153904,7.985252857,16.91818047
Capacent,Affärskonsulter,19.44927979,0.1933081,0.472808599
Sinch,Kommunikation,84.71764374,4.61976099,11.64385986
Bravida,Installation & VVS,15.48324013,0.669288576,2.444274902
Dometic,Bil & Motor,10.36769009,0.742417574,0.791162372
Klaria Pharma,Biotech,-5.527846813,10.73149967,1.514157057
Minesto,Förnybarenergi,-14.14303017,35.25434113,3.545833111
Photocat,Installation & VVS,-13.81707954,7.629392147,4.198824883
Waystream,Kommunikation,6.179662228,0.58585602,1.663468957
Alzinova,Biotech,-13.19684029,11.99664021,1.381713986
Nanologica,Biotech,-7.85677923,10.11182995,37.3433487
PExA,Medicinsk Utrustning,-6.451612949,10.75424004,1.93718195
Attendo,Sjukhus & Vårdhem,69.27507782,0.465842813,0.962283611
Camurus,Läkemedel,-16.45019913,45.11166,7.542368889
Scandic Hotels,Hotell & Camping,5.492702007,0.209328607,0.60471648
Immunovia,Medicinsk Utrustning,-21.4282093,89.13739777,6.862206936
Nilsson Special Vehicles,Bil & Motor,-1.846343994,0.104689904,0.660791218
Stillfront,Gaming & Spel,38.05401993,5.913654804,6.626584053
TC TECH,Industrimaskiner,-4.591357231,6.271768093,2.703169107
Zenergy,Bostadsbyggnation,-10.45751953,3.225703001,1.453557968
Evli Pankki,Nischbanker,11.41199017,2.604515076,2.464696884
Consti Yhtiöt,Byggnation & Infrastruktur,19.26579094,0.163271695,1.757115006
IMINT,Affärs- & IT-System,-12.25767994,1.373772025,1.313060999
Toleranzia,Medicinsk Utrustning,-3.72913599,4.055766106,0.805542588
Prebona,Läkemedel,-17.70538244,44.93774088,-176.0452962
QuickCool,Medicinsk Utrustning,-0.143269807,0.113391899,0.030636551
Implementa Sol,Solkraft,-30.11696053,3.264605999,10.83148956
Pandora,Accessoarer,7.046227932,0.948926926,3.953350067
Vestas Wind Systems,Vindkraft,21.6721096,1.256039977,4.561170101
Royal UNIBREW,Bryggeri,21.21777916,3.149842978,7.82361412
Lundbeck,Läkemedel,16.37585068,2.563644886,3.000842094
Nordea Bank,Banker,13.4903698,2.373064995,0.650769114
Orkla,Livsmedel,25.43939018,2.238540888,2.833913088
Yara International,Kemikalier,18.57325935,0.860029697,1.259948015
ISS,Stödtjänster & Service,13.80140018,0.237181395,1.487805009
Jyske Bank,Banker,5.512341976,1.651819944,0.352567196
Kobenhavns Lufthavne,Flygtransport,38.38237,9.011556625,12.01790047
Novozymes,Kemikalier,28.39530945,6.23059988,7.809438229
DalsSpira Mejeri,Jordbruk,-7.422284126,0.830897212,2.919056892
Rockwool B,Byggmaterial,13.24409962,1.361184955,1.78550899
Sydbank,Banker,6.838387012,1.597370982,0.477826387
Topdanmark,Försäkring,15.95588017,1.200042009,3.858632088
Tryg,Försäkring,19.95601082,2.514503956,4.694643021
Demant,Medicinsk Utrustning,27.29902077,2.670315027,5.220472813
Norsk Hydro,Gruv - Industrimetaller,-23.73686028,0.284668893,0.537787914
Norwegian Air Shuttle,Flygtransport,-0.3800475,0.01410611,0.149697602
Otello,Internettjänster,-7.305138111,0.685613513,0.489607811
PGS,Olja & Gas - Service,-1.778545022,0.136996105,0.200150594
REC Silicon,Solkraft,-0.878257215,0.696231604,139.4203949
Schibsted A,Media & Publicering,52.36851883,2.605325937,4.733459949
Seadrill,Olja & Gas - Borrning,-0.01651497,0.033266619,0.02480714
Storebrand,Försäkring,9.625112534,0.614688814,0.59569478
Subsea7,Olja & Gas - Service,-23.24731064,0.531480074,0.364706188
Telenor,Bredband & Telefoni,30.92507935,2.114794016,6.316984177
TGS-NOPEC,Olja & Gas - Service,17.05311012,2.896094084,1.106932044
Avance Gas,Olja & Gas - Transport,2.514131069,0.561722994,0.342163712
Bakkafrost,Fiskodling,24.63369942,4.424602032,2.349081993
Raybased,Säkerhet & Bevakning,-1.986601949,6.374072075,0.642605424
FastOut Int.,Affärs- & IT-System,1100,2.115937768,3.376132456
Sleepo,Möbler & Inredning,-46.85314941,0.355453014,4.174712181
NEXT Biometrics,Biometri,-0.373096913,0.757564306,0.492798209
Zalaris,Affärs- & IT-System,-124.8005981,0.807071686,5.841880798
NattoPharma,Läkemedel,-14.94931984,1.223345041,1.414878964
Medistim,Medicinsk Utrustning,45.66268921,8.826382637,13.55377007
Matas,Hygienprodukter,7.444190025,0.448756486,0.601507425
FirstFarms,Jordbruk,15.60011005,1.066323996,0.891709983
Esoft Systems,Marknadsföring,14.00646019,0.392566592,4.065180779
Detection,Medicinsk Utrustning,23.27725029,2.829559088,4.976008892
Catena Media,Betting & Casino,-11.05679989,1.133026958,0.792500615
Sjöstrand Coffee,Hemelektronik,-5.699051857,1.546026945,3.23307991
Invent Medic,Medicinsk Utrustning,-6.192493063,234.4163003,11.66763811
Loudspring Oyj,Investmentbolag,-1.547343969,31.45716095,0.970987976
EAB Group,Kapitalförvaltning,-17.82086945,1.452010036,1.384299994
Herantis Pharma,Biotech,-5.604786873,199.3724976,24.23489952
Nexstim Oyj,Medicinsk Utrustning,-0.194625393,0.386914998,-1.783280015
Nixu,Säkerhet & Bevakning,-17.81341934,1.21558404,4.073253155
Piippo,Förpackning,-16.81034088,0.262350291,0.576803029
Robit,Industrikomponenter,-5.805514812,0.478153914,0.831332207
SavoSolar Oyj,Solkraft,-0.264516085,0.313260406,0.583510876
Siili Solutions,Affärs- & IT-System,22.33061981,0.703800499,2.772314072
Taaleri,Kapitalförvaltning,15.86894989,2.615314007,1.398007035
Talenom,Affärskonsulter,28.83045959,3.763530016,9.312153816
United Bankers,Kapitalförvaltning,17.27272987,2.351115942,2.059700012
Verkkokauppa.com,Detaljhandel,19.96537971,0.308965296,4.264554977
XXL,Detaljhandel,-4.021129131,0.132810295,0.309626698
LeoVegas,Betting & Casino,27.98345947,0.820415497,3.129149914
Insr Insurance,Försäkring,-5.540125847,0.38932839,1.296126008
Bonheur,Vindkraft,-17.30569077,0.858598113,1.176377058
Protector,Försäkring,-537.3563232,0.582675815,1.19677496
Thin Film,Elektronik & Tillverkning,-0.142910704,6.511066914,-0.648832917
AF Gruppen,Byggnation & Infrastruktur,18.55484009,0.700770378,7.235534191
Humana,Sjukhus & Vårdhem,11.90005016,0.299610794,0.979936123
