Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
Midsona B,Mid Cap,Dagligvaror,Hälsoprodukter,MSON B,-0.133911381,0.02556237,22.32653046,0.702903628,0.932664096,-0.279629593,0.064267352,7.789503194,0.354874669,1.443435807,-0.395604362,0.07575758,6.60806179,0.301050514,1.224509001
Midway B,Small Cap,Finans & Fastighet,Investmentbolag,MIDW B,-0.224376698,0.021150589,8.46996212,0.468173414,0.774773419,0.053285084,0.024557957,9.651118695,0.253230328,0.578989542,-0.04897964,0.026824031,8.835798264,0.2318376,0.530076921
Millicom,Large Cap,Telekommunikation,Bredband & Telefoni,TIGO SDB,-0.484135475,0.081355934,20.52350998,0.705254376,1.269399047,0.284507008,0.024671053,21.72721858,0.658162314,1.812528919,0.069832406,0.029373369,18.24896049,0.552798629,1.522364974
Stockwik,Small Cap,Finans & Fastighet,Investmentbolag,STWK,1.561366119,0.03759398,7.158302784,0.567724109,2.126673937,-0.337455826,0.08,5.898545026,0.477583472,0.829195652,-0.249559078,0.07050529,6.692883015,0.541898072,0.940860689
Amasten,First North,Finans & Fastighet,Fastighetsbolag,AMAST,0.388888855,0.005421687,7.599554062,8.092685699,1.053786993,-0.288639355,0.02181987,14.48690529,0.810754585,1.39895141,-0.35182148,0.023797469,13.28302956,0.743379891,1.282696962
MQ,Small Cap,Sällanköpsvaror,Kläder & Skor,MQ,-0.801859512,0.02921129,-0.401369427,0.065338999,0.209843923,0.447852745,0.011016949,12.25044901,19.31032899,2.615222413,0.05681818,0.01397849,9.655014992,15.21916008,2.061150074
Empir Group,Small Cap,Informationsteknik,IT-Konsulter,EMPIR B,-0.459393921,0.01353791,-4.378559113,0.173054099,0.332437485,-0.163087273,0.036086608,18.31856977,1.515158509,2.528726021,-0.206851978,0.036674819,18.02477074,1.490857959,2.488168955
MTG B,Large Cap,Sällanköpsvaror,Media & Publicering,MTG B,-0.180441418,0.040816331,-11.55216026,1.50051105,1.229033947,-0.040077672,0.025303644,3.576211677,2.548424938,0.810243643,-0.008729404,0.024461839,3.699280024,2.636123896,0.838126481
MultiQ,Small Cap,Informationsteknik,Datorer & Hårdvara,MULQ,0.210457535,0.007575758,4.973146915,0.458589494,1.154189944,-0.264534283,0.091830738,7.313011057,2.943193841,0.947681952,-0.285319748,0.092895365,7.229199886,2.909462929,0.936820984
NCC B,Large Cap,Industri,Byggnation & Infrastruktur,NCC B,-0.103773546,0.067378995,16.45368004,0.246659994,4.718791008,0.352743149,0.01317716,57.31019668,7.974476236,18.08339742,0.198113213,0.01417323,53.28253937,7.414043903,16.81253052
Nederman,Mid Cap,Industri,Installation & VVS,NMAN,-0.032258089,0,17.70735931,0.928180218,2.901118994,-0.294499512,0.046489104,11.22807399,0.339879906,1.926125083,-0.324866333,0.047524748,10.98338985,0.332473308,1.884150982
NetEnt,Mid Cap,Sällanköpsvaror,Betting & Casino,NET B,-0.120358524,0.023417721,15.34424019,3.670340061,6.878602982,-0.124573374,0.066276803,8.741288531,0.500052147,1.49846299,-0.196574211,0.06903553,8.39197731,0.480069488,1.438583016
Net Insight,Small Cap,Informationsteknik,Kommunikation,NETI B,-0.264670696,0.02608696,-21.92856979,1.57210803,1.520596981,-0.236027241,0.070099414,9.072932687,3.445169374,0.960574403,-0.236902485,0.068905029,9.230199814,3.504887104,0.977224708
New Wave,Mid Cap,Sällanköpsvaror,Kläder & Skor,NEWA B,-0.549467239,0.024793388,5.229866982,0.284461886,0.523061574,0.282178211,0.052123552,19.04887987,7.881158798,8.219829902,0.10144928,0.05921052,16.76889992,6.937853813,7.235989094
NIBE,Large Cap,Industri,Installation & VVS,NIBE B,0.334529533,0.03125,38.86978912,3.328351021,4.791357994,-0.016437536,0.037982376,11.15169834,0.390591811,2.050547692,-0.130637255,0.041834002,10.12497044,0.354630291,1.861755013
Nobia,Large Cap,Sällanköpsvaror,Möbler & Inredning,NOBI,-0.417211685,0.066079302,7.051669121,0.410031706,1.335454941,-0.155606432,0.048393341,10.58285602,0.683717364,1.656019983,-0.170586376,0.047258978,10.83687973,0.700128675,1.695770025
Nolato,Large Cap,Material,Kemikalier,NOLA B,0.156062737,0.067340069,18.83448029,1.672003984,4.464128017,-0.314553986,0.047945205,15.68374691,2.188892651,2.500343273,-0.401129951,0.055031452,13.66419983,1.907034993,2.178380966
Nordea Bank,Large Cap,Finans & Fastighet,Banker,NDA SE,-0.294185886,0.01477833,13.68169022,2.406755924,0.660008192,-0.226586056,0.078125,12.07433261,0.935697778,2.45787085,-0.258181839,0.081699343,11.54607964,0.894761026,2.350338936
NOTE,Small Cap,Informationsteknik,Elektronik & Tillverkning,NOTE,0.1471698,0.048780489,9.540846825,0.49871549,1.887611032,-0.426920815,0.075604839,19.0074727,0.267127306,0.338747753,-0.407054062,0.073135061,19.64936066,0.2761482,0.350187302
Strax,Small Cap,Sällanköpsvaror,Fritid & Sport,STRAX,0.156565628,0.03694268,-15.16555977,0.231429204,1.308485031,-0.257016811,0.057474366,7.795999764,0.671276885,0.924215245,-0.252274609,0.058904872,7.606674194,0.654974878,0.901770711
Novotek,Small Cap,Informationsteknik,Affärs- & IT-System,NTEK B,-0.143283558,0.03623188,11.39431,0.993209183,2.487489939,-0.243697453,0.072222222,9.150061,0.625004926,2.127602012,-0.222943707,0.072423401,9.124644279,0.623268783,2.121691942
Oasmia Pharmaceutical,Mid Cap,Hälsovård,Läkemedel,OASM,0.061294723,0.050940439,-11.5447998,153.4311066,2.65574789,0.130193892,0.025326797,20.66136628,1.394029643,4.02308303,0.114620905,0.025101211,20.84704971,1.406558037,4.059237957
Odd Molly,Small Cap,Sällanköpsvaror,Kläder & Skor,ODD,-0.545999985,0.002688172,-0.666966975,0.187860101,0.387666106,-0.338890457,0.076521739,6.525044824,2.796424173,0.927078365,-0.295615273,0.070682731,7.064070225,3.027432919,1.003662944
OEM,Mid Cap,Industri,Industrikomponenter,OEM B,-0.033980582,0.022151899,15.58755016,1.376734018,3.933526993,0.14546237,0.023692191,22.72179156,6.004559794,-13.99449823,0.197371254,0.02286864,23.54005051,6.220797062,-14.49847031
Trention,Small Cap,Finans & Fastighet,Investmentbolag,TRENT,-0.16666666,0.043932481,-24.50259972,2.985780001,0.612879515,0.212201595,0.026258206,16.04353168,1.04973358,2.699304274,0.146529474,0.02690583,15.65736008,1.024466991,2.634331942
Orexo,Mid Cap,Hälsovård,Läkemedel,ORX,-0.190666656,0.005714286,9.5915308,2.487565041,2.974936008,0.184456902,0.015810277,14.23811989,0.728638206,2.087326268,0.122661161,0.018518521,12.15587044,0.622078478,1.782065034
Ortivus B,Small Cap,Hälsovård,Hälsovård & Hjälpmedel,ORTI B,0.924999924,0.116945105,-9.356014252,2.944892883,17.10553932,-0.051488347,0.076335878,31.14186851,2.928492946,2.327228456,-0.08590394,0.076890221,30.91735077,2.907380104,2.310450077
Peab,Large Cap,Industri,Byggnation & Infrastruktur,PEAB B,-0.21616869,0.061855669,9.433829308,0.365418106,1.608960032,-0.256232033,0.078955849,18.15150629,1.497634533,1.414056111,-0.162314701,0.068800902,20.83065033,1.718683958,1.622768998
Poolia,Small Cap,Industri,Bemanning,POOL B,-0.492000008,0.065671639,7.529644012,0.105820499,1.159811974,-0.230142574,0.058852293,20.13816128,0.90861937,0.940415946,-0.29530201,0.063560481,18.64645004,0.841314316,0.870755494
Precise Biometrics,Small Cap,Informationsteknik,Biometri,PREC,0.187919445,0.043243241,885,5.548828125,4.033360958,-0.230794697,0.040895394,-158.2209508,0.860528392,1.077663363,-0.330437546,0.045651131,-141.738205,0.770882308,0.96539712
Prevas,Small Cap,Informationsteknik,IT-Konsulter,PREV B,0.30890049,0.066926942,7.912643909,0.317103803,1.351930022,-0.656256714,0.066369011,10.61637048,0.658285229,2.567875032,-0.733612671,0.086046791,8.188544273,0.507744014,1.980635047
Pricer,Small Cap,Informationsteknik,Elektronisk Utrustning,PRIC B,0.406666603,0.115107899,19.05837059,1.856480002,2.2980299,-0.167910442,0.044843049,9.308732677,0.748361518,1.148389834,-0.098540144,0.04048583,10.31056976,0.828902721,1.271983027
Proact IT,Mid Cap,Informationsteknik,IT-Konsulter,PACT,-0.596070709,0.03385798,11.74440956,0.276041806,1.79458797,-0.297609291,0.007636364,38.99271191,10.08398237,8.319639715,-0.411850052,0.008634868,34.48374176,8.917907715,7.357586861
Probi,Mid Cap,Dagligvaror,Livsmedel,PROB,-0.436611214,0.057731962,24.70183945,3.388039112,1.841433048,-0.124489031,0.110356537,6.668364892,0.553576554,1.72541578,-0.216472282,0.120930204,6.085308075,0.505173922,1.574552059
ProfilGruppen,Small Cap,Industri,Industrikomponenter,PROF B,-0.45901638,0.074299221,8.370535851,0.309091687,1.208747983,0.084937706,0.019832985,11.30570242,15.27314906,1.300580027,-0.018732749,0.021336329,10.50911045,14.19701004,1.208942056
Ratos B,Large Cap,Finans & Fastighet,Investmentbolag,RATO B,0.030798814,0.029489729,10.15357971,0.266414195,0.609133422,0.176567383,0.031468531,7.520062264,7.368790479,1.228887013,-0.080551996,0.03926702,6.026566982,5.905337811,0.984828413
RaySearch Laboratories,Mid Cap,Hälsovård,Medicinsk Utrustning,RAY B,-0.478380852,0.059574471,38.56093979,2.621207952,2.755398989,-0.28020565,0.028571429,11.97953211,0.917598684,2.4408125,-0.295566502,0.027972031,12.23624039,0.937261522,2.493115902
Rejlerkoncernen,Small Cap,Industri,Affärskonsulter,REJL B,0.285714264,0.04679666,23.1566391,0.701462388,1.93177402,0.017565074,0.029761905,20.81320152,0.863359741,1.824040991,-0.141868467,0.033602149,18.43454933,0.764689982,1.615579009
RNB Retail and Brands,Small Cap,Sällanköpsvaror,Kläder & Skor,RNBS,-0.917777786,0.033035369,-0.131890193,0.01201288,0.113072403,-0.229599972,0.012461059,24.84904784,1.867706554,2.799035146,-0.180464973,0.0122449,25.28771019,1.900676966,2.848447084
Rottneros,Mid Cap,Material,Skogsbolag,RROS,-0.172006741,0.068965521,7.723162174,0.625316024,1.085693002,-0.372134056,0.073033708,12.21059853,0.415409794,3.462491944,-0.374558258,0.073446331,12.1420002,0.413076013,3.443039894
Saab,Large Cap,Industri,Militär & Försvar,SAAB B,-0.365542068,0.068308549,13.02744961,0.729076922,1.258016944,-0.262865105,0.04245283,12.67018085,2.021428429,3.580205986,-0.440445023,0.052631578,10.21982002,1.630491972,2.887808084
Sagax A,Large Cap,Finans & Fastighet,Fastighetsbolag,SAGA A,0.272222214,0.035540071,11.88708973,18.73756027,2.537652016,-0.682659912,0.00530504,71.1858006,1.133696359,4.582457293,-0.698275833,0.005714286,66.0876236,1.05250299,4.25427103
Sandvik,Large Cap,Industri,Industrimaskiner,SAND,-0.215197392,0.068212819,19.42033005,1.606287003,2.680814981,0.612359543,0.009407666,45.43439716,3.58443328,6.112192402,0.657175369,0.00927835,46.06763077,3.634391069,6.197380066
SAS,Mid Cap,Industri,Flygtransport,SAS,-0.556544495,0.086315212,14.15205002,0.069079913,0.730988026,-0.35343792,0.074626866,20.25852294,0.347126285,0.724957191,-0.495818367,0.09478673,15.94981003,0.273297191,0.570768476
SCA B,Large Cap,Material,Skogsbolag,SCA B,0.219777565,0.03526093,24.89023018,3.253240108,1.034332037,-0.567307701,0.011111111,21.53110048,0.244109934,1.038316489,-0.516279106,0.009615384,24.88038063,0.282082587,1.199831963
SEB A,Large Cap,Finans & Fastighet,Banker,SEB A,-0.272123871,0.04,7.070175171,2.845462084,0.916213214,-0.447887306,0.028571429,18.92622634,1.14959853,5.624793941,-0.497326241,0.02978723,18.15373039,1.102676034,5.39521122
Sectra,Mid Cap,Hälsovård,Medicinsk Utrustning,SECT B,0.334975357,0.030712531,68.21842957,9.492312431,21.52532959,0.058373199,0.045207957,19.10189983,1.156084195,9.843308728,0.044444423,0.044326239,19.48185921,1.179080009,10.03911018
Securitas,Large Cap,Industri,Säkerhet,SECU B,-0.332707939,0.081936684,11.60324955,0.351236701,1.990484953,-0.254681683,0.045226131,15.19547954,0.709500785,1.128115572,-0.371747208,0.053254442,12.90470028,0.60254091,0.958047926
Semcon,Small Cap,Industri,Affärskonsulter,SEMC,-0.204878025,0.06060606,8.332339287,0.476657897,1.428359985,-0.380434799,0.043859649,9.139595292,0.150172466,0.885273141,-0.397408218,0.044802871,8.947182655,0.147010893,0.866635799
Sensys Gatso,Small Cap,Informationsteknik,Säkerhet & Bevakning,SENS,-0.29697691,0.050505052,-76.51612854,2.510277987,2.272428036,-0.244262257,0.086767896,10.18559434,1.104858478,3.722557108,-0.300411491,0.094117651,9.390190125,1.018579006,3.431859016
Handelsbanken A,Large Cap,Finans & Fastighet,Banker,SHB A,-0.260315895,0.05337079,8.934167862,3.392477989,0.945882976,0.075268831,0.083333333,7.259528131,0.680924694,1.611921958,0.095744677,0.080906153,7.477313995,0.701352417,1.660279989
SinterCast,Small Cap,Industri,Industrikomponenter,SINT,0.038759689,0.063531771,19.71080971,8.155021667,8.505460739,0.971887512,0.015274949,14.05728846,1.064815981,2.628984024,0.852459106,0.01659292,12.9407196,0.980237901,2.420165062
Skanska,Large Cap,Industri,Byggnation & Infrastruktur,SKA B,-0.079796214,0.053652501,11.01955032,0.385963112,2.026247978,-0.133757954,0.051470588,13.87755102,0.942046841,4.93909465,-0.234177265,0.057851238,12.34694004,0.8381446,4.394340992
SKF B,Large Cap,Industri,Industrikomponenter,SKF B,-0.223676548,0.04387167,10.93521023,0.706481516,1.711156011,0.987654266,0.049689441,22.48917447,2.831488132,9.417588274,0.646341476,0.059259262,18.85737991,2.374228954,7.896736145
SkiStar,Mid Cap,Sällanköpsvaror,Resor & Nöjen,SKIS B,-0.224545422,0.072354541,14.84899044,2.399799109,2.538810015,1.076923065,0.62962963,-6.201194304,7.715560345,1.048424444,1.015384674,0.64885498,-6.017455101,7.486950874,1.017359972
Softronic,Small Cap,Informationsteknik,IT-Konsulter,SOF B,-0.146054163,0.095192766,13.67794991,1.064404964,2.654534101,-0.290953541,0.051724138,7.74159103,0.326502067,0.939093007,-0.334164619,0.056179781,7.127603054,0.300607085,0.864613175
SSAB A,Large Cap,Material,Gruv - Industrimetaller,SSAB A,-0.396137962,0.01727862,20.97145081,0.294728696,0.373749405,0.44927536,0.0085,43.40466166,8.582717011,12.04863388,0.286119061,0.009361234,39.41143036,7.793107033,10.9401598
Stora Enso R,Large Cap,Material,Skogsbolag,STE R,-0.126895456,0.051311288,9.205422401,0.79263562,1.091302037,-0.226890755,0.05,12.19835587,0.938244178,2.268757679,-0.314102497,0.053738322,11.34976959,0.872974992,2.11093092
Studsvik,Small Cap,Industri,Energi & Återvinning,SVIK,-0.118863106,0.045614028,-10.00969028,0.428544194,0.926811814,-0.70537262,0.221147059,11.02464332,0.727926185,0.591536219,-0.714912262,0.231353893,10.53826046,0.695811808,0.565438986
Svedbergs,Small Cap,Sällanköpsvaror,Möbler & Inredning,SVED B,-0.149377604,0.047244101,10.42090034,0.711811185,2.423101902,0.818181839,0,34.17718429,2.470339761,5.720352369,-0.307382565,0.033914731,11.3864603,0.706259012,3.136492968
Sweco B,Large Cap,Industri,Affärskonsulter,SWEC B,0.38288681,0.076271191,27.00831985,1.822260976,5.258932114,-0.27152317,0.031818182,12.13672573,0.752795435,3.343161592,0.178030224,0.008038585,829.333313,0.66935128,1.85809803
Swedbank,Large Cap,Finans & Fastighet,Banker,SWED A,-0.30888443,0.062893081,5.870271206,2.515809059,0.834048092,0.379962234,0.006849315,973.3333333,0.785573076,2.180726291,-0.088471832,0.058823528,16.8433609,1.276677966,3.104011059
Swedish Match,Large Cap,Dagligvaror,Tobak,SWMA,0.355621681,0.019493181,25.49526024,6.737489223,-15.70269966,-0.024390285,0.055555556,17.83414247,1.3517772,3.286599867,-0.645621185,0.091954021,10.15643024,0.442620605,3.347368002
Swedish Orphan Biovitrum,Large Cap,Hälsovård,Läkemedel,SOBI,-0.219501343,0.075286422,15.52715015,3.600600958,3.030205011,-0.592592583,0.080808081,11.55731964,0.503671706,3.80907441,0.050251255,0.026315789,35.64363098,2.349514008,3.277262926
Swedol,Mid Cap,Sällanköpsvaror,Detaljhandel,SWOL B,0.199742279,0.04262877,16.34193039,1.069257975,2.74951005,0.080402012,0.025581395,36.66689406,2.416964742,3.371347113,0.069518671,0.02125,16.88191032,2.465261936,3.749102116
Systemair,Mid Cap,Industri,Installation & VVS,SYSR,0.326605568,0.027548211,16.27535057,0.832894027,2.385987043,0.057142878,0.020884521,17.17734448,2.508404128,3.814711421,-0.458774338,0.193143406,3.878786087,0.985124886,0.537665009
Tele2 B,Large Cap,Telekommunikation,Bredband & Telefoni,TEL2 B,0.11466239,0.03695652,36.84725189,3.465010881,2.753591061,-0.382013245,0.178015131,4.208416834,1.068843918,0.583357448,0.386934662,0.004347826,10.08197021,1.667328954,0.846761286
Telia Company,Large Cap,Telekommunikation,Bredband & Telefoni,TELIA,-0.147365866,0.03903904,20.5440197,1.695034981,1.600440025,-0.56747406,0.14,-247.7700694,0.198179839,1.802229744,0.198412704,0.009668874,31.08428955,2.268475056,3.369482994
TietoEVRY,Large Cap,Informationsteknik,IT-Konsulter,TIETOS,-0.200291328,0.04911592,19.49884987,0.879774272,0.910561383,0.450777206,0.004285714,10.22808633,1.691493159,0.859033233,-0.154666643,0.031545739,5.20457077,6.764959812,0.888711512
TradeDoubler,Small Cap,Sällanköpsvaror,Marknadsföring,TRAD,-0.466076736,0.059886999,-6.961537838,0.06739749,0.350161701,0.338709679,0.008795181,34.17212872,2.493819855,3.704199219,-0.241516933,0.036184211,11.25492001,0.654896975,1.627138019
Viking Supply,Small Cap,Industri,Sjöfart & Rederi,VSSAB B,-0.257759762,0.021366019,9.865117073,1.017827034,0.252205014,0.105614891,0.024183797,6.788927563,8.824325445,1.15924986,-0.312773705,0.01699416,18.59826088,0.827703714,1.121364951
Trelleborg,Large Cap,Material,Kemikalier,TREL B,-0.300776234,0.0182102,-147.2550964,0.800887823,1.002974033,-0.089000015,0.030186608,13.49109972,0.78501465,1.950424971,-0.104575186,0.041058388,15.23491955,0.361088604,2.059950113
Agromino,Small Cap,Dagligvaror,Jordbruk,AGRO,-0.376963387,0.01856342,7.366597176,0.504450321,0.368745804,-0.250374775,0.016,19.75386682,0.879132995,1.191041052,0.015250478,0.05321888,2.08842206,0.083533898,0.299111605
Kindred,Large Cap,Sällanköpsvaror,Betting & Casino,KIND SDB,-0.610591927,0.009717938,12.38687038,0.768067718,2.996119976,-0.11544713,0.041360294,15.12371421,0.35845293,2.044914154,0.130483665,0.024875619,14.22021961,1.189939976,1.116247058
VBG,Mid Cap,Industri,Industrikomponenter,VBG B,-0.134948101,0.022522521,10.4357996,0.838970304,1.287433028,-0.004566205,0.056880734,1.953974052,0.078156179,0.279855486,-0.300280609,0.033422461,14.92418003,0.544997513,1.742715001
Venue Retail Group,Small Cap,Sällanköpsvaror,Accessoarer,VRG B,-0.833333359,0.044705882,-0.673109472,0.034509171,1.694198012,0.222222214,0.022727273,15.56442256,1.302421718,1.221762408,0.111111107,0.061538458,5.986976147,6.970359802,1.253574967
Vitrolife,Large Cap,Hälsovård,Medicinsk Utrustning,VITR,-0.297224693,0.06504065,44.52259064,11.51406956,9.499515533,-0.282945709,0.033783784,14.76456504,0.539168672,1.724076586,0.596330299,0.043103452,1.882805943,4.467851162,0.687768281
Volvo B,Large Cap,Industri,Industrimaskiner,VOLV B,-0.2005439,0.030944631,6.65704298,0.552636683,1.722486019,0.153846149,0.059259259,6.217244333,7.23845065,1.301789527,-0.278443127,0.020746889,16.40348053,0.187215894,0.777790308
Wallenstam,Large Cap,Finans & Fastighet,Fastighetsbolag,WALL B,0.052210994,0.057251911,11.65384007,15.7434597,1.340628982,0.843317871,0.0375,2.164144987,5.135460593,0.79053835,-0.38538208,0.01081081,19.93857002,0.720343113,2.327960014
Wihlborgs,Large Cap,Finans & Fastighet,Fastighetsbolag,WIHL,0.044410319,0.036319611,7.17298317,7.028691769,1.17216897,-0.199386463,0.019157088,17.76476994,0.202752454,0.842337251,-0.122699385,0.083916082,6.91482687,7.421758175,1.031039
XANO Industri,Mid Cap,Industri,Industrikomponenter,XANO B,-0.078260856,0.074285712,16.32638931,1.250555992,3.326478958,-0.283362255,0.009673519,22.28269656,0.805032026,2.601652159,-0.043739266,0.062780271,7.459990978,0.487385809,0.855955482
ÅF,Large Cap,Industri,Affärskonsulter,AF B,-0.065853677,0.02207505,18.97966003,0.787301779,1.663352013,-0.099378881,0.082758621,7.011537606,7.525559174,1.045458945,-0.418666649,0.062385321,6.859055996,0.343580186,0.953964829
Karolinska Development,Small Cap,Finans & Fastighet,Investmentbolag,KDEV,-0.442372894,0.042016811,0.802204311,71.82195282,0.241180703,0.147697725,0.052990159,8.838248675,0.577431959,1.014096239,-0.237957649,0.047408342,18.48951912,2.319726944,3.770493984
