Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
SimCorp,Large Cap,Informationsteknik,Affärs- & IT-System,SIM,-0.072261071,0.081736908,33.12342072,7.061514854,13.95390987
Solar,Mid Cap,Industri,Affärskonsulter,SOLAR B,-0.329966316,0.032061069,22.69228935,0.124351598,0.912249982
Sparekassen Sjaelland-Fyn,Mid Cap,Finans & Fastighet,Banker,SPKSJF,-0.101149464,0.04079741,4.977056026,0.940867305,0.319761306
Tivoli,Mid Cap,Sällanköpsvaror,Resor & Nöjen,TIV,-0.072674417,0.370370407,21.78499985,3.468856096,3.473812103
Spar Nord Bank,Large Cap,Finans & Fastighet,Banker,SPNO,-0.264906292,0.096296301,5.362979889,3.443469048,0.554920316
United Int. Enterprises,Mid Cap,Finans & Fastighet,Investmentbolag,UIE,-0.102564106,0.0212427,9.161289215,2.180239916,1.009335041
Zealand Pharma,Mid Cap,Hälsovård,Biotech,ZEAL,0.727419357,0.132880096,-12.66825962,175.1721039,5.826463223
Össur,Large Cap,Hälsovård,Medicinsk Utrustning,OSSR,0.321156883,0.028306341,43.71474075,4.206569195,5.115149975
AaB,Small Cap,Sällanköpsvaror,Fritid & Sport,AAB,-0.445544548,0.01339473,-0.825594604,0.294420689,0.245067105
AGF B,Small Cap,Sällanköpsvaror,Fritid & Sport,AGF B,0.7075811,0.01008287,8.958333015,1.142881989,2.236964941
BoStad,Small Cap,Finans & Fastighet,Fastighetsbolag,BOSTAD B,0.084112062,0.003051106,20.47661018,2.839333057,0.732789993
Andersen & Martini,Small Cap,Sällanköpsvaror,Bil & Motor,AM B,-0.39099102,0.03020962,42.29758072,0.090996571,0.752541482
BankNordik,Mid Cap,Finans & Fastighet,Banker,BNORDIK CSE,-0.130909109,0.029380021,4.626605034,1.535802007,0.422431588
BioPorto,Small Cap,Hälsovård,Biotech,BIOPOR,-0.288486423,0.0396679,-6.909547806,18.07136917,18.99913025
Brd. Klee,Small Cap,Industri,Industrikomponenter,KLEE B,-0.0234375,0.05323194,109.935997,6.357831001,14.9816103
Brdr. A&O Johansen,Small Cap,Industri,Installation & VVS,AOJ P,-0.05688623,0.064631958,5.376601219,0.196595699,0.80930531
Brdr. Hartmann,Mid Cap,Material,Förpackning,HART,-0.020618556,0.038004749,11.78693962,0.836350024,2.241554976
Brondby IF,Small Cap,Sällanköpsvaror,Fritid & Sport,BIF,-0.578804359,0.07841599,-1.155853987,0.519286275,1.570584059
cBrain,Small Cap,Informationsteknik,Affärs- & IT-System,CBRAIN,2.120622406,0.002253918,197.7805023,16.63693047,17.45640945
ChemoMetec,Mid Cap,Hälsovård,Medicinsk Utrustning,CHEMM,0.59176033,0.01354573,92.48513031,22.53664017,11.16989994
Columbus,Mid Cap,Informationsteknik,Affärs- & IT-System,COLUM,-0.498405113,0.01876303,36.1079216,0.385273397,1.118541956
Copenhagen Capital,Small Cap,Finans & Fastighet,Fastighet - REIT,CPHCAP ST,0.095238085,0.099476442,4.150019169,5.88813591,0.612212121
Danske Andelskassers,Small Cap,Finans & Fastighet,Nischbanker,DAB,0.196141529,0.099200001,3.995059967,1.506122947,0.454752505
Dantax,Small Cap,Sällanköpsvaror,Hemelektronik,DANT,0.31,0.043899288,16.44355011,2.427198887,1.088824034
Djurslands Bank,Small Cap,Finans & Fastighet,Banker,DJUR,-0.097560978,0.02321532,5.38874197,1.636154056,0.524785876
Scandinavian Investment,Small Cap,Finans & Fastighet,Investmentbolag,SIG,0.040268416,0.05405406,11.33870029,0.245389104,1.025342941
Erria,First North,Industri,Sjöfart & Rederi,ERRIA,-0.516759758,0.278688507,-11.09685993,0.260465592,-1.21232605
Boliga Gruppen,Small Cap,Industri,Mätning & Analys,BOLIGA,-0.257352943,0.061538458,15.91553974,2.273092985,0.725045085
F.E. Bording,Small Cap,Industri,Affärskonsulter,BORD B,-0.413953476,0.031507881,-4.748535156,0.221280396,0.982021928
Fast Ejendom,Small Cap,Finans & Fastighet,Fastighetsbolag,FED,0.077669902,0.003395506,6.473285198,3.871532917,0.766665578
Fynske Bank,Small Cap,Finans & Fastighet,Banker,FYNBK,-0.226744194,0.0159556,6.615467072,1.908501983,0.454716086
Gabriel Holding,Small Cap,Sällanköpsvaror,Möbler & Inredning,GABR,0.254266205,0.038418911,29.30142975,1.857584,5.065565109
German High Street,Small Cap,Finans & Fastighet,Fastighetsbolag,GERHSP,-0.147286825,0.030283909,34.11275864,8.532518387,0.697890222
Glunz & Jensen,Small Cap,Industri,Industrimaskiner,GJ,0.126609478,0.008492569,-122.4347,0.499440998,1.074185014
Grönlandsbanken,Small Cap,Finans & Fastighet,Banker,GRLA,-0.116981134,0.012624201,6.48409605,2.628426075,0.781682074
Gyldendal B,Small Cap,Sällanköpsvaror,Media & Publicering,GYLD B,-0.090517244,0.02743484,25.7664299,0.703702688,2.048700094
HH International,Mid Cap,Industri,Byggmaterial,HH,-0.202448215,0.025836761,10.22255993,0.536324024,1.141798973
Harboes Bryggeri,Small Cap,Dagligvaror,Bryggeri,HARB B,-0.282776394,0.011798019,-8.387572289,0.1855499,0.363395303
Hvidbjerg Bank,Small Cap,Finans & Fastighet,Banker,HVID,-0.078947368,0.053763442,3.238960981,1.080127954,0.550424278
MT Hojgaard B,Small Cap,Industri,Byggnation & Infrastruktur,MTHH,0.261146488,0.04583652,12.67963028,2.631102085,1.521438956
InterMail,Small Cap,Material,Förpackning,IMAIL,-0.35294117,0.02232558,-4.188667774,0.2190395,1.520481944
Kreditbanken,Small Cap,Finans & Fastighet,Banker,KRE,0.109375,0.02987623,6.413163185,2.715476036,0.755662501
Lollands Bank,Small Cap,Finans & Fastighet,Banker,LOLB,0.140127392,0.046403708,7.102653027,2.107731104,0.694271922
Luxor,Small Cap,Finans & Fastighet,Investmentbolag,LUXOR B,-0.162790699,0.01915881,11.81198978,3.36631608,0.825536609
Lån og Spar Bank,Mid Cap,Finans & Fastighet,Nischbanker,LASP,-0.04347826,0.04613369,8.717411041,1.836720943,0.067495413
Migatronic,Small Cap,Industri,Industrimaskiner,MIGA B,0.035714285,0.126782904,24.21692085,0.721887589,1.683779001
Mons Bank,Small Cap,Finans & Fastighet,Banker,MNBA,-0.167315178,0.013901761,6.281555176,1.39715004,0.456575215
NTG Nordic Transport,Mid Cap,Industri,Tåg- & Lastbilstransport,NTG,-0.011261261,0.029069769,-17.56738091,37.63689041,1.692183018
Nordfyns Bank,Small Cap,Finans & Fastighet,Banker,NRDF,-0.105691061,0.051559701,4.265871048,1.001899004,0.404410005
Nordic Shipholding,Small Cap,Energi,Olja & Gas - Transport,NORDIC,-0.069767442,0.025026071,-6.240250111,0.674362719,3.082425117
Park Street Nordicom,Small Cap,Finans & Fastighet,Fastighetsbolag,PSNRDC A,0.258333359,0.007751938,4.737402916,2.806829929,0.601666927
North Media,Small Cap,Sällanköpsvaror,Media & Publicering,NORTHM,0.095367842,0.006779661,3.927007914,0.713460982,1.201148987
NTR Holding,Small Cap,Industri,Elektroniska komponenter,NTR B,-0.042780809,0.063126402,16.17494011,0.936020911,0.620661616
PARKEN Sport,Small Cap,Sällanköpsvaror,Fritid & Sport,PARKEN,-0.304950523,0.065081348,41.90044022,0.889283597,0.941482723
Prime Office,Small Cap,Finans & Fastighet,Fastighetsbolag,PRIMOF,0.134146338,0.071111112,6.139262199,3.957760096,0.550353229
Rias,Small Cap,Material,Kemikalier,RIAS B,0.014084507,0.037496221,13.57935047,0.348179489,0.592391193
RTX,Mid Cap,Informationsteknik,Kommunikation,RTX,0.072303944,0.01945796,19.57099915,2.578557968,4.279038906
Salling Bank,Small Cap,Finans & Fastighet,Banker,SALB,-0.326923065,0.039320819,2.955445051,0.431225002,0.136074394
Sanistål,Small Cap,Industri,Installation & VVS,SANI,-0.130769234,0.01085384,-3.318474054,0.185409799,1.118832946
EAC Invest,Small Cap,Industri,Affärskonsulter,EAC,276.7777734,0.01156738,-42.96503067,15.87123013,337.7250977
Scandinavian Brake,Small Cap,Industri,Industrikomponenter,SBS,-0.35326088,0.001921599,8.122866631,0.057484109,-0.262914598
Silkeborg IF,Small Cap,Sällanköpsvaror,Fritid & Sport,SIF,-0.177631569,0.169390793,11.98007011,1.205428004,0.620587409
SKAKO,Small Cap,Industri,Industrimaskiner,SKAKO,-0.125,0.197260303,9.157110214,0.368308693,1.048506021
Skjern Bank,Small Cap,Finans & Fastighet,Banker,SKJE,-0.162420387,0.05445117,3.742680073,1.51630795,0.493940502
SP Group,Mid Cap,Material,Kemikalier,SPG,-0.120772943,0.059299188,12.69964981,1.03075397,3.10976696
Rovsing,Small Cap,Informationsteknik,Rymd- & Satellitteknik,ROV,-0.555979614,0.027860701,-2.33457303,0.599475384,1.17739296
Agat Ejendomme,Small Cap,Finans & Fastighet,Fastighetsbolag,AGAT,-0.475059395,0.039883549,-1.130377054,0.637619376,0.388742208
Cemat,Small Cap,Finans & Fastighet,Fastighetsbolag,CEMAT,-0.00531908,0.060886402,21.01124001,2.674870014,0.828770816
TORM,Mid Cap,Energi,Olja & Gas - Transport,TRMD A,-0.15151516,0.025481019,3.208822966,0.769168317,0.528669715
Totalbanken,Small Cap,Finans & Fastighet,Banker,TOTA,-0.232966995,0.027402461,2.871376038,1.225505948,0.427104414
Vestjysk Bank,Mid Cap,Finans & Fastighet,Banker,VJBA,0.035087771,0.034307499,0.9324525,0.513048172,0.150692999
Victoria Properties,Small Cap,Finans & Fastighet,Fastighetsbolag,VIPRO,-0.169811306,0.021515019,-19.46903038,18.82817078,2.286015034
EgnsINVEST,First North,Finans & Fastighet,Fastighetsbolag,EGNETY,0.027522936,0.015841579,7.809258938,10.23153019,0.869835317
Enalyzer,First North,Informationsteknik,Affärs- & IT-System,ENALYZ,-0.21875,0.02628572,-27.08978081,0.562677085,3.28151989
FastPassCorp,First North,Informationsteknik,Säkerhet & Bevakning,FASTPC,-0.30434782,0.01075049,95.66516876,4.052186966,2.656737089
Jobindex,First North,Industri,Bemanning,JOBNDX,-0.16972477,0.03335186,11.95333004,2.571533918,9.768998146
WIRTEK,First North,Informationsteknik,Affärs- & IT-System,WIRTEK,-0.074380212,0.051249199,200,9.499375343,59.52172852
Tokmanni Group,Mid Cap,Sällanköpsvaror,Detaljhandel,TOKMAN,0.149164677,0.044444451,12.03750038,0.597626388,3.069346905
Lehto Group,Mid Cap,Industri,Bostadsbyggnation,LEHTO,-0.678117676,0.007274995,-2.226200104,0.119076498,0.710847378
Qt Group,Mid Cap,Informationsteknik,Affärs- & IT-System,QTCOM,0.95,0.036090231,-1382.979004,7.777510166,27.38748932
Real Holding,NGM,Finans & Fastighet,Fastighetsbolag,REAL B,0.041666675,0.01788509,-0.337381899,0.124846198,0.113453403
Talkpool,First North,Telekommunikation,Telekomtjänster,TALK,-0.365979347,0.04938272,-1.801802039,0.270429313,-2.06447506
Lauritz,First North,Informationsteknik,Internettjänster,LAUR,-0.303999996,0.009638554,0.447392792,0.111907497,2.026081085
Provide IT,Spotlight,Informationsteknik,Affärs- & IT-System,PROVIT,-0.54,0.011424839,17.65156937,0.683440328,0.987152398
Swedencare,First North,Dagligvaror,Hälsoprodukter,SECARE,0.358884964,0.01448401,41.12189102,9.695130348,9.366319656
B3 Consulting,Small Cap,Informationsteknik,IT-Konsulter,B3,-0.587142868,0.069031029,20.04438972,0.255165786,1.556364059
Bosjö Fastigheter,Spotlight,Finans & Fastighet,Fastighetsbolag,BOSJO,-0.22519083,0.01714286,3.952476978,4.623577118,0.692158103
Clean Motion,First North,Sällanköpsvaror,Bil & Motor,CLEMO,-0.807692337,0.161797791,-3.031222105,7.546617985,0.635154188
FrontOffice Nordic,NGM,Finans & Fastighet,Investmentbolag,FRNT B,0.207006321,0.042748089,21.98376083,76.28504181,1.080796957
Alelion Energy,First North,Industri,Industrikomponenter,ALELIO,-0.711168823,0.01743265,-1.397336006,0.905405223,0.993585885
BrandBee,Spotlight,Informationsteknik,Internettjänster,BRANDB,-0.314814816,0.131384497,-0.449574709,0.913166106,2.330977917
TF Bank,Mid Cap,Finans & Fastighet,Kredit & Finansiering,TFBANK,-0.223194771,0.006773283,7.094749928,1.985396981,1.705456972
Nordic Waterproofing,Mid Cap,Industri,Byggmaterial,NWG,-0.161361103,0.008577555,9.229059219,0.585090518,1.527744055
AcadeMedia,Mid Cap,Industri,Utbildning,ACAD,-0.045801554,0.03197937,12.79067039,0.436004013,1.159183979
Orsted,Large Cap,Kraftförsörjning,Vindkraft,ORSTED,0.350814476,0.024493639,43.93787003,4.060614109,3.311851025
Bonava B,Large Cap,Finans & Fastighet,Fastighetsbolag,BONAV B,-0.680459824,0.02945508,6.809433937,0.270634115,0.555778623
PiezoMotor,First North,Industri,Elektroniska komponenter,PIEZO,-0.396103897,0.01391863,-25.37978935,13.15379047,8.455183029
Cyxone,First North,Hälsovård,Biotech,CYXO,0.207177811,0.038095241,-3.941200972,3849.74707,1.931931019
Loudspring,First North,Finans & Fastighet,Investmentbolag,LOUDS,-0.174515209,0.03055326,-1.644229054,33.44086075,1.032199979
Enorama Pharma,First North,Hälsovård,Läkemedel,ERMA,-0.375,0.036280229,-8.979397774,20.2843895,29.76682091
Mediacle,NGM,Sällanköpsvaror,Hemelektronik,MEGR,-0.158415871,0.01350621,5666.666992,3.667705059,1.15794301
GomSpace,First North,Informationsteknik,Rymd- & Satellitteknik,GOMX,-0.589369164,0.03356643,-2.423052073,2.696888924,1.242843032
Redwood Pharma,Spotlight,Hälsovård,Läkemedel,REDW,1.368421173,0.052325578,-10.86781979,5036.293945,14.09216976
Shortcut Media,Spotlight,Sällanköpsvaror,Marknadsföring,SMG,0.022222269,0.08565217,-5.270696163,0.256202191,1.314579964
Absolicon,Spotlight,Kraftförsörjning,Solkraft,ABSL,0.724358978,0.01574803,-13.93494034,22.50400925,4.521438122
Cereno Scientific,Spotlight,Hälsovård,Läkemedel,CRNO B,-0.135761623,0.024246881,-6.872037888,9.547211647,1.759821057
Privanet,First North,Finans & Fastighet,Kredit & Finansiering,PRIVA,-0.584635429,0.061349692,-0.592056394,-6.352756977,1.229763031
Pareto Bank,OB Match,Finans & Fastighet,Nischbanker,PARB,-0.225974045,0.03346457,5.234958172,3.006714106,0.639012575
Norwegian Finans,OB Match,Finans & Fastighet,Nischbanker,NOFI,-0.411847687,0.050240879,3.530667067,1.394137979,0.912016511
Avidly,First North,Sällanköpsvaror,Marknadsföring,AVIDLY,-0.66216217,0.0277635,-1.908033013,0.213434502,0.672163785
B2Holding,OB Match,Finans & Fastighet,Kredit & Finansiering,B2H,-0.649572601,0.117647104,17.27968979,0.64190948,0.435407013
Aega,Oslo Axess,Kraftförsörjning,Solkraft,AEGA,0.212121258,0.01121249,-12.09677029,3.656120062,0.853247881
Scandinavian Tobacco,Large Cap,Dagligvaror,Tobak,STG,-0.099489832,0.01007509,9.442289352,1.027611971,0.775594115
MaxFast Properties,First North,Finans & Fastighet,Fastighetsbolag,MAXF,-0.182119198,0.01485001,4.333257198,3.104450941,0.518228114
Gold Town Games,NGM,Sällanköpsvaror,Gaming & Spel,GTG,-0.536523933,0.063960638,-2.976382971,1.380581021,1.120744944
Targovax,OB Match,Hälsovård,Biotech,TRVX,-0.008051561,0.03950707,-2.424146891,158.8766022,1.204327941
Meltron,NGM,Industri,Elektroniska komponenter,MLTR,-0.471794853,0.134629803,-0.723822892,3.514110088,0.090510219
Maha Energy,First North,Energi,Olja & Gas - Exploatering,MAHA A,-0.597906952,0.092181072,4.517663002,1.84434998,1.010563016
ExpreS2ion Biotech,First North,Hälsovård,Biotech,EXPRS2,0.726530609,0.041407871,-6.889811993,8.321130753,-106.6477966
PEN Concept,Spotlight,Industri,Bygginredning,PENCON,-0.966206894,0.227038193,-0.087111108,0.01095807,1.116776943
Flowscape,Spotlight,Informationsteknik,Säkerhet & Bevakning,FLOWS,-0.518181839,0.032941179,-2.834224939,2.218616962,1.404371023
Alcadon Group,First North,Industri,Elektroniska komponenter,ALCA,-0.477663231,0.010403121,13.14196968,0.528146684,1.239153028
Engelska Skolan,Mid Cap,Industri,Utbildning,ENG,0.109890118,0.050905948,14.86495972,0.834635675,2.156685114
Eyeonid,NGM,Informationsteknik,Biometri,EOID,-0.582959633,0.01045627,-2.068964958,4.354379177,0.854371011
Sustainable Energy,NGM,Industri,Installation & VVS,SUST,-0.10000001,0.024016011,-0.64733392,0.225415707,-0.687644601
Three Gates,NGM,Sällanköpsvaror,Gaming & Spel,GATE,-0.518394623,0.01877934,-0.949367106,1.739863992,5.144274235
WilLak,NGM,Industri,Byggmaterial,WIL,-0.634862404,0.002445392,-0.48572129,0.256947607,0.621248424
Cyber Security 1,First North,Informationsteknik,Säkerhet & Bevakning,CYB1,-0.779259262,0.051939058,-0.656387687,0.01190842,0.059660189
Mälaråsen,Spotlight,Finans & Fastighet,Fastighetsbolag,MALAR,-0.307142849,0.0217944,3.987027884,4.225450039,0.64372009
Solnaberg,First North,Finans & Fastighet,Fastighetsbolag,SOLNA,0.045112782,0.049387522,266.1306152,8.549788475,1.871886015
FRISQ,First North,Informationsteknik,Affärs- & IT-System,FRISQ,-0.465940056,0.01362229,-2.949585915,70.34264374,1.158228993
Vincit,First North,Informationsteknik,Affärs- & IT-System,VINCIT,-0.428571434,0.01553144,38.38603973,0.791666925,1.812273979
Gasporox,First North,Industri,Mätning & Analys,GPX,0.584821396,0.270967808,-12.35319996,5.283366203,2.685194016
Embracer,First North,Sällanköpsvaror,Gaming & Spel,EMBRAC B,0.369304848,0.02117209,88.09567261,4.11728096,4.805673122
Cellink,First North,Hälsovård,Medicinsk Utrustning,CLNK B,0.20886076,0.022875819,-159.2463074,17.94100952,4.194789886
Serneke,Small Cap,Industri,Byggnation & Infrastruktur,SRNKE B,-0.2960289,0.005677369,-10.29294968,0.130094707,0.40150851
Volati,Mid Cap,Finans & Fastighet,Investmentbolag,VOLO,-0.235227242,0.01535993,36.10902023,0.391045213,1.136543036
Byggpartner,First North,Industri,Byggnation & Infrastruktur,BYGGP,0.014492717,0.042769861,9.464149475,0.26215899,3.297691107
Edgeware,Small Cap,Informationsteknik,Kommunikation,EDGE,-0.63282444,0.042998261,-5.898944855,0.783659577,0.679712296
Arcus,OB Match,Dagligvaror,Bryggeri,ARCUS,-0.123324356,0.025812399,17.4186306,0.805107892,1.341344953
Crunchfish,First North,Informationsteknik,Biometri,CFISH,-0.080597038,0.0136646,-16.53779984,18.79579926,10.93043995
Gapwaves,First North,Informationsteknik,Kommunikation,GAPW B,0.708945313,0.065430751,-17.83848,31.45535088,5.584353924
